batch,position,earliest_layer,final_pred
6,197,17,2286
6,205,14,1589
6,206,16,24591
6,214,1,1377
6,222,1,18
6,223,19,797
6,226,12,792
6,239,14,27147
6,262,7,1357
6,264,20,14
6,269,20,19
6,271,16,345
6,272,20,480
6,286,13,1809
6,304,17,2921
6,307,19,14
6,308,20,436
6,316,20,270
6,319,20,344
6,336,16,5167
6,345,17,42030
6,347,19,45
6,351,16,1809
6,361,17,2317
6,366,2,27
6,367,20,14
6,372,18,37
6,377,20,14
6,387,20,55545
6,389,20,343
6,392,20,223
6,398,16,223
6,399,7,1357
6,401,19,797
6,423,10,11
6,437,3,1269
6,443,20,344
6,462,20,4515
6,475,1,304
6,497,16,24591
6,499,20,295
6,501,19,13997
6,502,20,343
6,503,20,45
6,507,2,27
6,542,19,13028
6,544,16,9646
6,554,20,5063
6,559,1,18
6,575,19,769
6,587,19,270
6,591,18,2286
6,603,15,881
6,612,20,45
6,620,17,10537
6,622,19,2184
6,629,14,366
6,631,14,1589
6,634,20,14
6,641,17,792
6,655,20,657
6,657,4,1357
6,684,16,1809
6,687,20,657
6,692,20,14
6,694,1,14
6,697,14,2006
6,701,20,515
6,711,3,353
6,716,20,35
6,724,20,260
6,725,18,22072
6,728,18,11368
6,732,20,7984
6,741,15,343
6,756,20,223
6,760,20,14
6,763,18,5041
6,776,14,754
6,779,10,11014
6,783,3,6301
6,795,19,305
6,797,16,14688
6,801,18,223
6,806,19,305
6,819,19,769
6,827,20,270
6,840,18,469
6,846,17,469
6,847,18,7987
6,857,16,38965
6,874,3,1357
6,876,14,754
6,893,16,1423
6,907,19,62061
6,917,14,754
6,923,15,37
6,934,15,343
6,945,20,10346
6,950,12,9140
6,953,17,792
6,959,13,2536
6,962,10,11368
6,967,3,1357
6,968,16,26
6,980,19,305
6,993,16,302
6,998,20,14
6,1001,1,1469
6,1018,18,36772
6,1022,20,14
6,1026,18,11139
6,1039,20,14
6,1050,16,3851
6,1061,19,17581
6,1069,20,343
6,1085,16,1589
6,1114,20,11697
6,1115,19,5921
6,1122,20,5921
6,1126,19,305
6,1136,20,14
6,1165,19,3211
6,1177,1,294
6,1180,16,24591
6,1186,18,223
6,1190,13,7254
6,1191,16,566
6,1192,16,4570
6,1215,19,344
6,1231,15,11
6,1239,14,1589
6,1246,18,223
6,1262,17,101974
6,1271,18,5921
6,1278,17,89
6,1283,20,14
6,1287,12,6132
6,1290,18,4067
6,1298,19,37
6,1299,19,9012
6,1321,17,223
6,1324,20,14
6,1340,17,14081
6,1345,20,343
6,1347,18,1933
6,1374,15,39294
6,1376,15,343
6,1382,20,25
6,1384,19,7254
6,1394,14,754
6,1398,15,343
6,1404,14,754
6,1412,14,1809
6,1418,17,15591
6,1432,14,754
6,1434,20,1347
6,1435,4,12158
6,1437,15,343
6,1438,20,35
6,1442,10,26
6,1467,18,32786
6,1471,3,6301
6,1474,15,72449
6,1478,20,270
6,1479,20,1014
6,1498,20,657
6,1501,16,317
6,1510,10,25523
6,1525,16,24591
6,1546,17,10341
6,1559,13,23
6,1564,8,19
6,1568,20,14
6,1581,1,18
6,1600,16,716
6,1611,20,455
6,1618,12,7752
6,1622,20,305
6,1625,20,3707
6,1628,16,520
6,1638,19,3851
6,1644,19,16
6,1652,18,29
6,1653,19,223
6,1655,20,223
6,1657,20,1892
6,1669,20,657
6,1675,20,5921
6,1684,20,16
6,1687,16,14081
6,1689,20,471
6,1699,13,15
6,1705,20,552
6,1710,19,373
6,1712,20,657
6,1758,11,15
6,1759,15,334
6,1784,16,362
6,1785,20,295
6,1786,18,5921
6,1791,18,5921
6,1794,11,6132
6,1805,20,17565
6,1837,15,1589
6,1845,20,3843
6,1846,8,81647
6,1855,20,305
6,1857,19,16
6,1858,19,3167
6,1859,19,4777
6,1879,19,223
6,1885,20,334
6,1901,16,8718
6,1902,18,319
6,1923,14,3873
6,1956,18,3873
6,1958,20,14
6,1964,20,433
6,1980,17,23999
6,1985,12,16971
6,2000,20,270
6,2011,1,18
6,2012,15,29
6,2027,19,604
6,2041,20,1676
7,2,20,270
7,8,20,14
7,13,19,16163
7,22,15,5392
7,27,20,3342
7,29,19,270
7,36,20,92
7,48,20,14
7,50,18,16163
7,51,20,418
7,59,15,11
7,60,20,396
7,64,18,6965
7,65,20,14
7,83,19,16
7,86,18,4696
7,89,19,260
7,91,20,396
7,105,14,412
7,106,16,223
7,113,18,16163
7,115,20,3132
7,121,20,270
7,128,19,515
7,134,17,5151
7,139,16,3252
7,168,18,6382
7,190,20,515
7,192,15,10097
7,194,20,458
7,197,20,14
7,203,16,436
7,231,13,1902
7,235,20,270
7,237,20,16163
7,241,18,7128
7,251,20,281
7,260,20,295
7,261,20,477
7,263,20,305
7,266,17,11
7,285,19,16163
7,288,20,396
7,291,14,16
7,293,1,297
7,296,19,16163
7,298,2,294
7,299,15,436
7,303,1,418
7,305,19,305
7,329,19,305
7,334,20,1669
7,346,18,270
7,357,20,6470
7,361,20,14
7,362,18,223
7,368,17,10317
7,387,20,15682
7,390,15,16
7,394,16,436
7,410,16,14
7,426,20,295
7,430,15,1539
7,431,20,295
7,437,20,1257
7,443,19,2334
7,446,14,18160
7,457,20,270
7,472,20,270
7,482,14,18652
7,483,16,294
7,490,15,16424
7,498,19,6243
7,499,20,2502
7,500,20,16
7,504,17,76877
7,508,17,3609
7,511,20,270
7,522,20,77939
7,542,20,260
7,551,17,36164
7,578,17,42379
7,591,19,5539
7,603,20,14
7,607,19,603
7,616,16,1009
7,638,3,5335
7,640,20,436
7,643,20,721
7,655,17,10317
7,681,20,5146
7,684,5,455
7,685,20,14
7,687,20,721
7,688,20,223
7,690,17,16459
7,725,14,92
7,736,16,721
7,751,3,476
7,766,16,5083
7,787,19,295
7,795,18,270
7,799,1,85
7,810,20,270
7,812,17,9081
7,817,1,85
7,822,17,76877
7,825,20,418
7,827,20,260
7,835,19,16
7,844,19,270
7,854,13,11
7,881,19,23291
7,884,18,270
7,914,19,2364
7,920,20,7451
7,940,15,7184
7,959,20,14
7,971,20,305
7,979,15,295
7,997,20,588
7,999,12,1694
7,1004,16,782
7,1007,15,778
7,1010,19,5505
7,1021,18,14
7,1022,20,305
7,1036,20,14
7,1040,17,19713
7,1045,19,396
7,1050,20,260
7,1062,20,9687
7,1063,20,14
7,1098,20,260
7,1100,15,362
7,1108,16,442
7,1111,20,305
7,1118,5,51279
7,1123,17,121250
7,1136,16,125100
7,1141,2,294
7,1143,19,16
7,1149,16,1066
7,1150,18,16
7,1159,14,4011
7,1161,16,16
7,1164,15,6242
7,1166,4,3929
7,1172,15,782
7,1184,20,588
7,1193,20,588
7,1194,11,7333
7,1196,16,13257
7,1208,20,304
7,1209,20,305
7,1220,8,440
7,1244,20,344
7,1248,18,19993
7,1251,9,35517
7,1254,17,56903
7,1259,5,3929
7,1264,19,305
7,1270,2,294
7,1275,19,294
7,1277,17,603
7,1280,20,305
7,1289,20,294
7,1291,16,288
7,1296,7,5505
7,1315,18,756
7,1320,15,2011
7,1321,10,95496
7,1346,20,603
7,1349,17,603
7,1377,16,778
7,1380,8,98204
7,1381,20,477
7,1385,15,6242
7,1395,14,61496
7,1399,20,467
7,1406,1,16134
7,1420,20,710
7,1421,20,1047
7,1422,19,2910
7,1446,1,4935
7,1450,15,603
7,1459,20,477
7,1460,20,509
7,1469,19,6406
7,1471,20,294
7,1476,20,16
7,1503,20,16
7,1514,20,305
7,1519,19,305
7,1532,12,25584
7,1534,19,305
7,1535,17,74148
7,1545,19,1642
7,1547,19,18333
7,1548,20,6726
7,1559,20,305
7,1560,20,16
7,1564,20,304
7,1570,20,1926
7,1582,16,304
7,1603,19,436
7,1620,20,14
7,1621,19,579
7,1627,17,12995
7,1634,18,260
7,1640,20,14
7,1644,16,1047
7,1669,20,294
7,1682,19,366
7,1687,2,1949
7,1690,18,442
7,1694,17,46300
7,1724,14,8605
7,1732,7,440
7,1738,3,5288
7,1762,20,12564
7,1766,19,603
7,1772,4,1949
7,1773,19,603
7,1778,20,1623
7,1797,14,418
7,1808,20,14
7,1821,20,603
7,1824,15,362
7,1834,20,12452
7,1839,15,26737
7,1855,12,12020
7,1869,19,14
7,1899,11,4776
7,1915,16,440
7,1929,15,4343
7,1933,19,304
7,1945,11,440
7,1947,18,366
7,1948,20,2727
7,1949,2,304
7,1953,19,2477
7,1956,5,2052
7,1957,7,440
7,1963,15,2786
7,1979,15,790
7,1988,15,440
7,1989,17,538
7,1990,19,17937
7,2002,15,440
7,2011,20,23743
7,2012,20,588
7,2022,18,16
7,2035,11,1522
7,2041,20,1060
7,2045,15,442
