batch,position,earliest_layer,final_pred
6,170,16,201
6,171,15,20756
6,174,17,14
6,183,20,19
6,184,20,14
6,191,20,223
6,197,20,17405
6,205,17,5122
6,206,20,223
6,214,1,19
6,222,17,7
6,223,19,322
6,226,16,10
6,239,17,397
6,262,17,3932
6,264,20,54
6,269,17,4273
6,271,20,223
6,272,20,19
6,286,15,1457
6,304,20,270
6,307,20,995
6,308,20,295
6,316,2,81
6,319,20,344
6,336,20,671
6,345,20,881
6,347,19,1178
6,351,20,260
6,361,20,14
6,366,17,440
6,367,20,294
6,372,18,34079
6,377,1,294
6,387,20,14
6,389,20,260
6,392,17,41339
6,398,20,16
6,399,19,260
6,401,18,36818
6,423,16,1055
6,437,14,1956
6,443,18,1162
6,462,19,41550
6,475,17,436
6,497,18,292
6,499,19,32901
6,501,16,797
6,502,17,223
6,503,16,797
6,507,16,797
6,542,19,3929
6,544,20,270
6,554,18,11446
6,559,20,270
6,575,20,553
6,587,19,759
6,591,20,553
6,603,19,5212
6,612,16,344
6,620,20,19
6,622,16,223
6,629,16,11
6,631,20,223
6,634,16,294
6,641,5,367
6,655,1,294
6,657,13,3452
6,684,20,671
6,687,20,344
6,692,20,440
6,694,10,342
6,697,18,292
6,701,20,20
6,711,14,7
6,716,19,6211
6,724,13,19860
6,725,1,294
6,728,19,16
6,732,19,17588
6,741,20,223
6,756,17,11627
6,760,17,418
6,763,15,223
6,776,19,19
6,779,19,16
6,783,18,270
6,795,20,260
6,797,19,603
6,801,19,4273
6,806,20,114188
6,819,20,12613
6,827,19,16
6,840,19,80513
6,846,20,16010
6,847,20,16
6,857,19,28466
6,874,17,5288
6,876,14,284
6,893,20,832
6,907,20,16
6,917,20,322
6,923,19,10380
6,934,19,270
6,945,20,20236
6,950,20,270
6,953,16,19860
6,959,19,260
6,962,20,223
6,967,19,17588
6,968,14,19860
6,980,15,440
6,993,20,14
6,998,19,6211
6,1001,20,16
6,1018,20,270
6,1022,20,294
6,1026,20,223
6,1039,13,12416
6,1050,19,304
6,1061,20,270
6,1069,17,23871
6,1085,19,4273
6,1114,17,4273
6,1115,17,603
6,1122,14,19860
6,1126,4,23822
6,1136,20,436
6,1165,18,17588
6,1177,20,16
6,1180,18,16
6,1186,1,294
6,1190,6,3208
6,1191,20,14
6,1192,17,2173
6,1215,19,26239
6,1231,20,20014
6,1239,20,850
6,1246,20,305
6,1262,19,376
6,1271,19,32901
6,1278,18,292
6,1283,16,682
6,1287,19,3590
6,1290,18,4392
6,1298,15,37027
6,1299,18,4392
6,1321,18,292
6,1324,17,73862
6,1340,15,201
6,1345,18,12715
6,1347,17,292
6,1374,18,292
6,1376,18,37027
6,1382,18,223
6,1384,18,10704
6,1394,17,223
6,1398,1,18
6,1404,17,16386
6,1412,17,9886
6,1418,19,109578
6,1432,17,3157
6,1434,16,25351
6,1435,17,305
6,1437,20,22
6,1438,16,11
6,1442,20,3712
6,1467,20,14
6,1471,18,2155
6,1474,20,294
6,1478,20,344
6,1479,20,344
6,1498,20,362
6,1501,20,455
6,1510,3,418
6,1525,16,99918
6,1546,14,34547
6,1559,3,7947
6,1564,17,1055
6,1568,14,1055
6,1581,17,790
6,1600,1,294
6,1611,13,679
6,1618,17,1119
6,1622,15,1119
6,1625,20,14
6,1628,20,3987
6,1638,15,11396
6,1644,20,3987
6,1652,17,16
6,1653,20,260
6,1655,20,16
6,1657,20,16
6,1669,19,25351
6,1675,20,366
6,1684,20,14
6,1687,20,366
6,1689,20,16
6,1699,19,270
6,1705,20,260
6,1710,16,790
6,1712,20,362
6,1758,4,671
6,1759,20,270
6,1784,17,418
6,1785,18,21479
6,1786,7,890
6,1791,20,396
6,1794,18,2333
6,1805,20,850
6,1837,20,455
6,1845,20,344
6,1846,19,366
6,1855,19,603
6,1857,20,14
6,1858,13,1277
6,1859,20,270
6,1879,15,4
6,1885,15,4
6,1901,16,11
6,1902,20,270
6,1923,8,18639
6,1956,20,3987
6,1958,18,45229
6,1964,14,106830
6,1980,20,294
6,1985,17,1696
6,2000,20,1975
6,2011,20,344
6,2012,20,509
6,2027,9,46508
6,2041,20,850
7,2,20,14348
7,8,20,412
7,13,1,593
7,22,20,260
7,27,20,295
7,29,17,9623
7,36,19,10639
7,48,15,223
7,50,19,5997
7,51,9,797
7,59,20,24739
7,60,13,16504
7,64,18,4072
7,65,17,3295
7,83,20,436
7,86,20,3078
7,89,20,2549
7,91,19,3584
7,105,19,362
7,106,20,270
7,113,20,2502
7,115,20,294
7,121,20,270
7,128,18,102796
7,134,17,294
7,139,20,455
7,168,20,304
7,190,17,18992
7,192,19,477
7,194,17,102796
7,197,20,260
7,203,19,440
7,231,20,294
7,235,20,14
7,237,17,10058
7,241,16,223
7,251,20,295
7,260,9,1690
7,261,15,3881
7,263,20,223
7,266,15,12067
7,285,20,14
7,288,20,14
7,291,20,270
7,293,1,85
7,296,12,10651
7,298,19,509
7,299,20,1359
7,303,19,304
7,305,20,3283
7,329,15,104063
7,334,19,260
7,346,19,28
7,357,19,11
7,361,20,12709
7,362,19,759
7,368,19,304
7,387,20,16
7,390,14,294
7,394,20,603
7,410,19,282
7,426,20,270
7,430,20,455
7,431,4,798
7,437,20,671
7,443,20,295
7,446,20,304
7,457,20,305
7,472,20,1948
7,482,20,223
7,483,16,1014
7,490,20,295
7,498,20,366
7,499,20,260
7,500,13,6361
7,504,19,17408
7,508,20,671
7,511,19,270
7,522,19,109556
7,542,20,477
7,551,14,61108
7,578,4,377
7,591,17,2873
7,603,20,260
7,607,12,851
7,616,20,59650
7,638,17,8630
7,640,13,1947
7,643,20,19
7,655,20,13408
7,681,19,2765
7,684,20,294
7,685,20,270
7,687,20,52928
7,688,12,84722
7,690,20,455
7,725,18,11786
7,736,19,442
7,751,19,366
7,766,11,86
7,787,18,17408
7,795,20,223
7,799,16,304
7,810,20,442
7,812,19,588
7,817,19,603
7,822,17,603
7,825,18,39076
7,827,20,270
7,835,13,22665
7,844,20,15
7,854,16,294
7,881,18,39076
7,884,20,455
7,914,13,396
7,920,19,16
7,940,19,305
7,959,20,294
7,971,2,1910
7,979,20,6212
7,997,1,442
7,999,20,7491
7,1004,18,477
7,1007,19,943
7,1010,20,362
7,1021,19,6217
7,1022,20,294
7,1036,14,304
7,1040,20,270
7,1045,20,782
7,1050,20,6217
7,1062,1,85
7,1063,18,54510
7,1098,19,366
7,1100,20,4995
7,1108,19,16
7,1111,20,19
7,1118,18,39076
7,1123,20,270
7,1136,13,29740
7,1141,20,270
7,1143,20,458
7,1149,19,294
7,1150,19,270
7,1159,20,769
7,1161,14,418
7,1164,18,37221
7,1166,14,983
7,1172,18,366
7,1184,20,295
7,1193,20,4401
7,1194,16,851
7,1196,20,477
7,1208,20,554
7,1209,15,13026
7,1220,18,31504
7,1244,19,30876
7,1248,17,20465
7,1251,20,270
7,1254,20,16
7,1259,1,294
7,1264,20,14
7,1270,16,223
7,1275,20,14
7,1277,20,14
7,1280,20,201
7,1289,20,270
7,1291,20,3059
7,1296,20,603
7,1315,19,123908
7,1320,20,270
7,1321,18,223
7,1346,19,471
7,1349,16,343
7,1377,1,297
7,1380,19,2159
7,1381,20,12576
7,1385,16,7479
7,1395,17,2638
7,1399,20,734
7,1406,17,5615
7,1420,18,3174
7,1421,17,349
7,1422,20,469
7,1446,17,349
7,1450,16,682
7,1459,16,28944
7,1460,17,14
7,1469,17,11079
7,1471,17,14
7,1476,18,75
7,1503,20,477
7,1514,12,77371
7,1519,20,305
7,1532,20,305
7,1534,19,28510
7,1535,19,16
7,1545,18,294
7,1547,1,294
7,1548,15,21645
7,1559,19,28510
7,1560,20,16
7,1564,20,2395
7,1570,20,14
7,1582,14,1305
7,1603,11,1047
7,1620,6,5172
7,1621,20,295
7,1627,19,305
7,1634,17,13696
7,1640,20,4138
7,1644,18,4081
7,1669,18,55345
7,1682,17,14
7,1687,16,337
7,1690,17,601
7,1694,17,11079
7,1724,20,1347
7,1732,17,477
7,1738,2,304
7,1762,10,79413
7,1766,19,270
7,1772,17,55345
7,1773,17,60138
7,1778,20,455
7,1797,19,8499
7,1808,13,14
7,1821,15,5185
7,1824,11,79413
7,1834,20,538
7,1839,20,1234
7,1855,20,295
7,1869,9,54351
7,1899,19,29779
7,1915,18,39834
7,1929,16,41
7,1933,20,4895
7,1945,19,223
7,1947,19,12511
7,1948,5,12274
7,1949,20,305
7,1953,16,13540
7,1956,13,418
7,1957,16,12822
7,1963,18,304
7,1979,20,342
7,1988,13,416
7,1989,18,26587
7,1990,20,14
7,2002,20,14
7,2011,20,14
7,2012,15,19
7,2022,18,270
7,2035,20,28489
7,2041,16,19531
7,2045,8,18
